ibm_serial,country_code,week_ending_date,work_item,sat,sun,mon,tue,wed,thu,fri
0C0C4B,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,8.0,8.0
0C0C4B,897,2022-09-30,D78E9909,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0
6BE6E9,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
6BE6E9,897,2022-09-30,D78E9909,0.0,0.0,9.0,8.0,9.0,8.0,8.0
6BE6E9,897,2022-09-30,D78E9909,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0
F0F255,897,2022-09-30,3B776BE5,0.0,0.0,8.0,8.0,8.0,8.0,8.0
71F981,897,2022-09-30,E73E4029,0.0,0.0,8.0,8.0,8.0,8.0,8.0
FD0856,897,2022-09-30,0A8DA31D,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FD0856,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,8.0,8.0,8.0,8.0
FD0856,897,2022-09-30,7EA26C6A,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FD0856,897,2022-09-30,2BAC1F0B,0.0,0.0,6.0,0.0,0.0,0.0,0.0
FD0856,897,2022-09-30,6D21D060,0.0,0.0,7.0,0.0,0.0,0.0,0.0
FD0856,897,2022-09-30,7EA26C6A,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
FD0856,897,2022-09-30,2BAC1F0B,0.0,0.0,-6.0,0.0,0.0,0.0,0.0
D1343D,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
A42FA3,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
DB5DE5,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
0B048A,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
D9D3D2,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
D9D3D2,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,0.0,8.0
D9D3D2,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,8.0,0.0
D9D3D2,897,2022-09-30,D78E9909,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0
D42835,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
A82F41,897,2022-09-30,3E7206D2,0.0,0.0,0.0,0.0,8.0,8.0,8.0
A82F41,897,2022-09-30,9B7AFD56,0.0,0.0,8.0,8.0,0.0,0.0,0.0
5339FC,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
6C4F65,897,2022-09-30,9106007A,0.0,0.0,9.0,9.0,9.0,9.0,9.0
C66191,897,2022-09-30,10868816,0.0,0.0,2.0,2.0,2.0,2.0,2.0
C66191,897,2022-09-30,BF077879,0.0,0.0,2.0,2.0,2.0,2.0,2.0
C66191,897,2022-09-30,6EA6AD61,0.0,0.0,4.0,4.0,4.0,4.0,4.0
C9F2BC,897,2022-09-30,44D4386D,0.0,0.0,1.0,0.5,0.5,1.0,3.0
C9F2BC,897,2022-09-30,D78E9909,0.0,0.0,0.0,0.5,0.0,0.5,0.0
C9F2BC,897,2022-09-30,D78E9909,0.0,0.0,9.0,8.5,9.0,7.5,5.0
D0FBD4,897,2022-09-30,D78E9909,0.0,0.0,1.0,1.0,1.0,1.0,0.0
D0FBD4,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,0.0
D0FBD4,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,0.0,8.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,3.0,7.0,7.0,7.0,7.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,5.0,1.0,1.0,1.0,1.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,1.0,1.0,1.0,0.0,0.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,2.5,7.0,7.0,7.0,7.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,5.5,1.0,1.0,1.0,1.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-3.0,-7.0,-7.0,-7.0,-7.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-5.0,-1.0,-1.0,-1.0,-1.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,2.5,0.0,7.0,7.0,7.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,5.5,8.0,1.0,1.0,1.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-2.5,-7.0,-7.0,-7.0,-7.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-5.5,-1.0,-1.0,-1.0,-1.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,2.5,0.0,0.5,7.0,7.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,5.5,8.0,7.5,1.0,1.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,0.0,1.0,2.5,0.0,0.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-2.5,0.0,-7.0,-7.0,-7.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-5.5,-8.0,-1.0,-1.0,-1.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,2.5,0.0,0.5,0.5,7.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,5.5,8.0,7.5,7.5,1.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-2.5,0.0,-0.5,-7.0,-7.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-5.5,-8.0,-7.5,-1.0,-1.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,2.5,0.0,0.5,0.5,0.5
FDE952,897,2022-09-30,D78E9909,0.0,0.0,5.5,8.0,7.5,7.5,3.5
FDE952,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,0.0,4.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-2.5,0.0,-0.5,-0.5,-7.0
FDE952,897,2022-09-30,D78E9909,0.0,0.0,-5.5,-8.0,-7.5,-7.5,-1.0
81A8D5,897,2022-09-30,D78E9909,0.0,0.0,4.0,4.0,4.0,4.0,4.0
81A8D5,897,2022-09-30,3E7206D2,0.0,0.0,5.0,5.0,5.0,5.0,5.0
81A8D5,897,2022-09-30,D78E9909,0.0,0.0,5.0,4.0,4.0,0.0,4.0
81A8D5,897,2022-09-30,3E7206D2,3.0,0.0,5.0,5.0,5.0,0.0,5.0
81A8D5,897,2022-09-30,D78E9909,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0
81A8D5,897,2022-09-30,3E7206D2,0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0
81A8D5,897,2022-09-30,3E7206D2,3.0,0.0,4.0,5.0,5.0,1.0,5.0
81A8D5,897,2022-09-30,3E7206D2,-3.0,0.0,-5.0,-5.0,-5.0,0.0,-5.0
81A8D5,897,2022-09-30,D78E9909,0.0,0.0,5.0,5.0,5.0,0.0,5.0
81A8D5,897,2022-09-30,3E7206D2,3.0,0.0,4.0,5.0,5.0,0.0,5.0
81A8D5,897,2022-09-30,D78E9909,0.0,0.0,-5.0,-4.0,-4.0,0.0,-4.0
81A8D5,897,2022-09-30,3E7206D2,-3.0,0.0,-4.0,-5.0,-5.0,-1.0,-5.0
603276,897,2022-09-30,D78E9909,0.0,0.0,2.0,2.0,2.0,2.0,2.0
603276,897,2022-09-30,D78E9909,0.0,0.0,6.0,6.0,6.0,6.0,6.0
B78ABC,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
376FF3,897,2022-09-30,407FF3F1,0.0,0.0,9.0,9.0,9.0,9.0,9.0
1CF4AB,897,2022-09-30,D78E9909,0.0,0.0,4.0,8.0,8.0,8.0,8.0
1CF4AB,897,2022-09-30,D78E9909,0.0,0.0,4.0,0.0,0.0,0.0,0.0
294545,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
A1C8EA,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
0EA428,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,10.0,8.0
0EA428,897,2022-09-30,D78E9909,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0
0EA428,897,2022-09-30,D78E9909,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0EA428,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
944642,897,2022-09-30,D78E9909,0.0,0.0,9.0,9.0,9.0,9.0,9.0
64F5F0,897,2022-09-30,E73E4029,0.0,0.0,9.0,9.0,9.0,9.0,9.0
3A542A,897,2022-09-30,3E7206D2,0.0,0.0,8.0,8.0,8.0,8.0,8.0
0BF433,897,2022-09-30,E73E4029,0.0,0.0,8.0,8.0,8.0,8.0,8.0
423077,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
B5700B,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
2548C8,897,2022-09-30,E7D54290,0.0,0.0,8.0,8.0,8.0,8.0,8.0
B6D92E,897,2022-09-30,D78E9909,0.0,0.0,9.0,9.0,9.0,9.0,0.0
B6D92E,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,0.0,8.0
52CAFA,897,2022-09-30,C1DDBC70,0.0,0.0,4.0,4.0,4.0,8.0,8.0
52CAFA,897,2022-09-30,3E7206D2,0.0,0.0,4.0,4.0,4.0,0.0,0.0
A81BA5,897,2022-09-30,D78E9909,0.0,0.0,7.0,8.0,8.0,8.0,8.0
A81BA5,897,2022-09-30,3E7206D2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A81BA5,897,2022-09-30,9B7AFD56,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7F808D,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
7F808D,897,2022-09-30,D78E9909,0.0,0.0,0.0,1.0,0.0,1.0,1.0
9C97A1,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
E322A4,897,2022-09-30,D78E9909,0.0,0.0,8.0,9.0,8.0,8.0,0.0
E322A4,897,2022-09-30,9B7AFD56,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2E1426,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
BB770B,897,2022-09-30,D78E9909,0.0,0.0,8.0,8.0,8.0,8.0,8.0
